ST,BT,AD,JS,AP,AT,FI,SC,EM,DE,TS,CT,AG,TL
226.06,165.1,66,4482.352941,369.1,10.8,221,23.9420541,21718.494,2297.447613,2.97853632,0.0000087,9,9.383202068
226.06,165.1,72,4482.352941,337.3,10.5,207,23.9420541,21718.494,2297.447613,2.97853632,0.0000087,10,9.383202068
226.06,165.1,80,4482.352941,371.2,10.9,230,23.9420541,21718.494,2297.447613,2.97853632,0.0000087,11,9.383201912
226.06,165.1,100,4482.352941,326.5,10.4,523,23.9420541,21718.494,2297.447613,2.97853632,0.0000087,13,9.645669166
226.06,165.1,1840,4482.352941,264.2,10.1,330,23.9420541,21718.494,2297.447613,2.97853632,0.0000087,14,9.645669166
226.06,165.1,187,4482.352941,458.3,10,311,23.9420541,21718.494,2297.447613,2.97853632,0.0000087,15,11.74540673
226.06,165.1,260,4482.352941,340.5,10.6,216,23.9420541,21718.494,2297.447613,2.97853632,0.0000087,16,14.23884549
226.06,165.1,362,4482.352941,413.9,10.1,419,23.9420541,21718.494,2297.447613,2.97853632,0.0000087,17,13.64829397
226.06,165.1,701,4482.352941,402.1,10,392,23.9420541,21718.494,2297.447613,2.97853632,0.0000087,19,13.64829409
226.06,165.1,976,4482.352941,425.5,10.2,415,23.9420541,21718.494,2297.447613,2.97853632,0.0000087,20,13.64829409
226.06,165.1,1357,4482.352941,524.9,11,358,23.9420541,21718.494,2297.447613,2.97853632,0.0000087,21,13.64829409
226.06,165.1,2627,4482.352941,373.3,11.5,204,23.9420541,21718.494,2297.447613,2.97853632,0.0000087,23,13.97637823
218.44,114.3,670,4916.129032,331.9,9.3,337,38.39002368,32060.634,2267.252828,5.15728048,0.000007875,15,2.427821554
218.44,114.3,829,4916.129032,358.4,10.1,236,38.39002368,32060.634,2267.252828,5.15728048,0.000007875,21,2.427821554
218.44,114.3,911,4916.129032,293.3,10.7,214,38.39002368,32060.634,2267.252828,5.15728048,0.000007875,23,2.493438289
218.44,114.3,1101,4916.129032,340.8,10.2,304,38.39002368,32060.634,2267.252828,5.15728048,0.000007875,27,2.493438289
218.44,114.3,1269,4916.129032,271.1,9.6,445,38.39002368,32060.634,2267.252828,5.15728048,0.000007875,30,2.493438289
218.44,114.3,1396,4916.129032,365.3,8.3,448,38.39002368,32060.634,2267.252828,5.15728048,0.000007875,32,4.265091864
218.44,114.3,1463,4916.129032,276.8,8.7,358,38.39002368,32060.634,2267.252828,5.15728048,0.000007875,33,4.72440948
218.44,114.3,1534,4916.129032,434.5,8.3,394,38.39002368,32060.634,2267.252828,5.15728048,0.000007875,34,5.18372694
218.44,114.3,1687,4916.129032,342.2,7.2,684,38.39002368,32060.634,2267.252828,5.15728048,0.000007875,36,5.708661449
218.44,114.3,1854,4916.129032,451.7,8.4,370,38.39002368,32060.634,2267.252828,5.15728048,0.000007875,38,8.267716473
271.78,388.62,2506,4118.918919,455.5,10,277,53.606759,27579.04,2267.252828,4.20925098,9.54E-06,21,0.984251969
271.78,388.62,2577,4118.918919,323.5,10.8,172,53.606759,27579.04,2267.252828,4.20925098,9.54E-06,22,1.50918636
271.78,388.62,2648,4118.918919,433.2,10.8,327,53.606759,27579.04,2267.252828,4.20925098,9.54E-06,23,5.249343832
271.78,388.62,2790,4118.918919,485.9,10,363,53.606759,27579.04,2267.252828,4.20925098,9.54E-06,25,4.986876578
271.78,388.62,2932,4118.918919,539.8,11.1,307,53.606759,27579.04,2267.252828,4.20925098,9.54E-06,27,5.249343832
233.68,139.7,440,3242.553191,1190.1,13.8,59,21.53342413,13444.782,2184.917986,3.036201586,0.0000101,3,20.47244113
233.68,139.7,467,3242.553191,1203.1,12.9,145,21.53342413,13444.782,2184.917986,3.036201586,0.0000101,4,18.7007874
233.68,139.7,495,3242.553191,1028.9,13.6,45,21.53342413,13444.782,2184.917986,3.036201586,0.0000101,5,17.06036745
233.68,139.7,525,3242.553191,1266.9,14.2,30,21.53342413,13444.782,2184.917986,3.036201586,0.0000101,6,19.35695554
233.68,139.7,556,3242.553191,1474.2,12.8,129,21.53342413,13444.782,2184.917986,3.036201586,0.0000101,7,17.06036761
233.68,139.7,589,3242.553191,1055.2,13.2,144,21.53342413,13444.782,2184.917986,3.036201586,0.0000101,8,13.32020994
233.68,139.7,625,3242.553191,1232.2,13.3,120,21.53342413,13444.782,2184.917986,3.036201586,0.0000101,9,13.77952772
233.68,139.7,686,3242.553191,1427.8,13,120,21.53342413,13444.782,2184.917986,3.036201586,0.0000101,13,17.32283518
233.68,139.7,603,3242.553191,1044,14.7,60,21.53342413,13444.782,2184.917986,3.036201586,0.0000101,15,21.58792704
233.68,139.7,630,3242.553191,887.7,14.9,11,21.53342413,13444.782,2184.917986,3.036201586,0.0000101,16,17.38845176
233.68,139.7,699,3242.553191,1089.2,14.1,152,21.53342413,13444.782,2184.917986,3.036201586,0.0000101,19,17.84776906
287.02,175.26,589,4482.352941,1055.2,13.2,144,17.60508018,21318.59792,2156.084814,3.001518853,8.48E-06,8,2.821522435
287.02,175.26,603,4482.352941,1044,14.7,60,17.60508018,21318.59792,2156.084814,3.001518853,8.48E-06,15,2.165354299
287.02,175.26,630,4482.352941,887.7,14.9,11,17.60508018,21318.59792,2156.084814,3.001518853,8.48E-06,16,2.165354299
233.68,139.7,392,3242.553191,1163.1,13.5,52,21.53342413,13444.782,2184.917986,3.036201586,0.0000101,1,9.711286371
304.8,170.18,945,5861.538462,1267.4,23.4,0,42.0235622,27234.302,2267.252828,3.54390664,7.84E-06,6,45.14435708
304.8,170.18,945,5861.538462,1267.4,23.4,0,42.0235622,27234.302,2267.252828,3.54390664,7.84E-06,6,45.14435708
304.8,170.18,1492,5861.538462,1647,23.1,0,42.0235622,27234.302,2267.252828,3.54390664,7.84E-06,12,60.36745532
304.8,170.18,1575,5861.538462,1102.5,22.7,0,42.0235622,27234.302,2267.252828,3.54390664,7.84E-06,14,60.36745532
304.8,170.18,1841,5861.538462,1614.9,23,0,42.0235622,27234.302,2267.252828,3.54390664,7.84E-06,17,66.60104799
238.76,162.56,840,6350,2101.1,20.1,0,41.0582958,21029.018,2267.252828,3.1715896,7.84E-06,15,28.80577403
238.76,162.56,1430,6350,2235.4,19.7,0,41.0582958,21029.018,2267.252828,3.1715896,7.84E-06,18,39.43569454
238.76,162.56,1652,6350,1800.7,19.6,0,41.0582958,21029.018,2267.252828,3.1715896,7.84E-06,21,42.65091864
238.76,162.56,1869,6350,1089.1,20,2,41.0582958,21029.018,2267.252828,3.1715896,7.84E-06,23,49.99999987
238.76,162.56,2015,6350,1648.1,20,0,41.0582958,21029.018,2267.252828,3.1715896,7.84E-06,26,57.1522306
335.28,198.12,1586,4618.181818,1538.2,22.8,0,48.5391104,26027.719,2267.252828,3.34740598,7.89E-06,17,0.721784793
335.28,198.12,1542,4618.181818,1185.2,22,0,48.5391104,26027.719,2267.252828,3.34740598,7.89E-06,24,0.721784793
162.56,203.2,62,4233.333333,1425.8,23,0,46.53963,26200.088,2267.252828,3.94035534,8.48E-06,28,2.427821554
177.8,238.76,175,4233.333333,1404.4,22.1,0,57.0886128,29130.361,2267.252828,4.06446102,0.000008175,14,0.32808399
177.8,238.76,139,4233.333333,1438,23,0,57.0886128,29130.361,2267.252828,4.06446102,0.000008175,28,1.312335958
203.2,124.46,165,6626.086957,1731.7,22.3,0,39.7827652,22925.077,2267.252828,2.97853632,7.78E-06,17,9.580052744
203.2,124.46,165,6626.086957,1731.7,22.3,0,39.7827652,22925.077,2267.252828,2.97853632,7.78E-06,17,9.580052744
203.2,124.46,176,6626.086957,1058.5,21.3,0,39.7827652,22925.077,2267.252828,2.97853632,7.78E-06,19,10.10498663
203.2,124.46,299,6626.086957,1485.8,22,0,39.7827652,22925.077,2267.252828,2.97853632,7.78E-06,23,16.66666642
203.2,124.46,327,6626.086957,1027.6,21.5,0,39.7827652,22925.077,2267.252828,2.97853632,7.78E-06,26,14.56692963
203.2,124.46,397,6626.086957,1412.6,21.9,0,39.7827652,22925.077,2267.252828,2.97853632,7.78E-06,29,13.45144357
203.2,124.46,434,6626.086957,864.2,22,0,39.7827652,22925.077,2267.252828,2.97853632,7.78E-06,32,20.53805724
203.2,124.46,460,6626.086957,1315.3,21.9,0,39.7827652,22925.077,2267.252828,2.97853632,7.78E-06,34,19.29133849
203.2,124.46,363,6626.086957,1142.9,22.1,0,39.7827652,22925.077,2267.252828,2.97853632,7.78E-06,37,24.86876631
238.76,162.56,2677,6350,1892.4,19.7,0,41.0582958,21029.018,2267.252828,3.1715896,7.84E-06,29,57.54593288
335.28,198.12,1893,4618.181818,1305.4,23.2,0,48.5391104,26027.719,2267.252828,3.34740598,7.89E-06,26,0.984251969
248.92,170.18,2007,6096,1333,18.5,9,46.2293658,28440.885,2267.252828,3.7576442,0.00000906,36,1.706036683
248.92,170.18,2539,6096,1132.7,19.9,0,46.2293658,28440.885,2267.252828,3.7576442,0.00000906,38,1.706036683
281.94,162.56,2396,6096,1472.5,16,28,56.192294,27923.778,2267.252828,4.58156802,9.21E-06,17,2.034120672
281.94,162.56,2940,6096,1571.1,16.3,11,56.192294,27923.778,2267.252828,4.58156802,9.21E-06,20,1.246719144
281.94,162.56,3259,6096,1033,16.2,15,56.192294,27923.778,2267.252828,4.58156802,9.21E-06,22,0.918635155
281.94,162.56,3561,6096,1519.5,15.9,18,56.192294,27923.778,2267.252828,4.58156802,9.21E-06,25,3.34645663
281.94,162.56,3778,6096,1369.5,16,16,56.192294,27923.778,2267.252828,4.58156802,9.21E-06,27,8.858267873
251.46,147.32,2158,6096,1431.3,16.6,21,39.5414486,13789.52,2267.252828,3.21985292,8.04E-06,20,0.393700803
251.46,147.32,3730,6096,1399.1,16.4,6,39.5414486,13789.52,2267.252828,3.21985292,8.04E-06,23,0.459317577
251.46,147.32,2791,6096,928.6,17.1,5,39.5414486,13789.52,2267.252828,3.21985292,8.04E-06,25,0.984251969
226.06,182.88,2112,6350,870.9,16.1,5,46.4706824,25855.35,2267.252828,3.3611955,8.37E-06,26,2.099737564
226.06,182.88,2492,6350,1237.3,16.3,8,46.4706824,25855.35,2267.252828,3.3611955,8.37E-06,31,1.377952693
226.06,182.88,2644,6350,1224.4,14.7,52,46.4706824,25855.35,2267.252828,3.3611955,8.37E-06,33,2.755905387
254,137.16,406,6096,1039.6,19.9,3,61.8115234,24648.767,2267.252828,5.08833288,0.00000855,14,2.427821554
254,137.16,443,6096,1209.5,19.2,3,61.8115234,24648.767,2267.252828,5.08833288,0.00000855,17,2.427821554
254,137.16,484,6096,1291.6,19,1,61.8115234,24648.767,2267.252828,5.08833288,0.00000855,20,2.427821554
266.7,137.16,1160,4482.352941,447.2,11.6,97,38.39002368,31371.158,2267.252828,3.73695992,8.86E-06,28,0.459317577
228.6,111.76,1736,4010.526316,232.3,11.8,64,57.8125626,27406.671,2267.252828,5.39859708,7.84E-06,29,2.755905387
228.6,111.76,1768,4010.526316,175.6,10.4,503,57.8125626,27406.671,2267.252828,5.39859708,7.84E-06,30,3.149606346
259.08,121.92,887,4618.181818,1102.1,15,134,55.675187,33611.955,2267.252828,3.6714597,8.02E-06,39,1.312335958
254,101.6,1540,3048,880.5,10.4,462,38.39002368,28548.82247,2267.252828,3.974415454,8.77E-06,31,1.968503937
205.74,109.22,342,4618.181818,1104.9,11.5,218,57.9504578,34646.169,2267.252828,4.54709422,8.92E-06,20,1.574803212
259.08,152.4,3809,4762.5,1029.9,10.3,435,46.0914706,26200.088,2267.252828,3.6714597,8.48E-06,40,2.165354299
243.84,139.7,617,4618.181818,993.7,10.5,506,63.3628444,39127.763,2267.252828,4.7401475,8.64E-06,31,0.262467196
205.74,109.22,541,4618.181818,1174.1,12.4,125,57.9504578,34646.169,2267.252828,4.54709422,8.92E-06,17,0.131233598
205.74,109.22,705,4618.181818,1185.1,10.9,384,57.9504578,34646.169,2267.252828,4.54709422,8.92E-06,24,0.524934391
259.08,152.4,2485,4762.5,794.6,10.1,458,46.0914706,26200.088,2267.252828,3.6714597,8.48E-06,30,2.362204662
259.08,152.4,3470,4762.5,773.2,11.1,325,46.0914706,26200.088,2267.252828,3.6714597,8.48E-06,35,2.427821554
213.36,157.48,1839,4482.352941,1158.2,8.3,828,43.6438308,23804.2968,2108.029434,3.61285424,8.48E-06,20,4.855643107
213.36,157.48,1971,4482.352941,1001,11.3,442,43.6438308,23804.2968,2108.029434,3.61285424,8.48E-06,22,4.855643107
213.36,157.48,1434,4482.352941,866.9,10,524,43.6438308,23804.2968,2108.029434,3.61285424,8.48E-06,17,2.427821554
294.64,152.4,1839,4618.181818,1158.2,8.3,828,41.9890884,52312.09199,2138.46441,3.470362533,8.48E-06,20,2.821522435
294.64,152.4,1971,4618.181818,1001,11.3,442,41.9890884,52312.09199,2138.46441,3.470362533,8.48E-06,22,2.821522435
198.12,162.56,510,4482.352941,700.1,9.4,674,10.75457201,43712.88182,2109.631132,2.609980058,0.000007,0,2.427821554
198.12,162.56,416,4482.352941,754.9,9,539,10.75457201,43712.88182,2109.631132,2.609980058,0.000007,3,4.855643107
198.12,162.56,950,4482.352941,760.3,10.3,417,10.75457201,43712.88182,2109.631132,2.609980058,0.000007,5,5.64304487
198.12,162.56,1008,4482.352941,655.1,10.1,625,10.75457201,43712.88182,2109.631132,2.609980058,0.000007,6,5.64304487
198.12,162.56,1132,4482.352941,767.2,10.3,505,10.75457201,43712.88182,2109.631132,2.609980058,0.000007,7,5.64304487
198.12,162.56,1233,4482.352941,656.1,10.3,316,10.75457201,43712.88182,2109.631132,2.609980058,0.000007,8,5.64304487
198.12,162.56,1415,4482.352941,798,10.7,490,10.75457201,43712.88182,2109.631132,2.609980058,0.000007,11,5.64304487
210.82,160.02,416,4482.352941,754.9,9,539,21.37835251,33217.33915,2126.183629,3.700187867,8.48E-06,3,0.196850402
210.82,160.02,1482,4482.352941,1110.6,10.3,655,21.37835251,33217.33915,2126.183629,3.700187867,8.48E-06,13,2.427821554
210.82,160.02,1256,4482.352941,1057.9,9.2,641,21.37835251,33217.33915,2126.183629,3.700187867,8.48E-06,15,2.427821554
210.82,160.02,1434,4482.352941,866.9,10,524,21.37835251,33217.33915,2126.183629,3.700187867,8.48E-06,17,2.427821554
210.82,160.02,1839,4482.352941,1158.2,8.3,828,21.37835251,33217.33915,2126.183629,3.700187867,8.48E-06,20,7.283464661
210.82,160.02,1971,4482.352941,1001,11.3,442,21.37835251,33217.33915,2126.183629,3.700187867,8.48E-06,22,8.9895015
289.56,170.18,1971,4482.352941,1001,11.3,442,20.99224595,45287.57606,2067.983284,3.468409018,8.26E-06,22,1.049868782
228.6,101.6,1971,4482.352941,1001,11.3,442,29.6819418,31848.6546,2208.945536,2.6200088,8.48E-06,22,0.721784793
226.06,101.6,443,6350,840.8,10.4,430,58.4675648,31543.527,2267.252828,3.40256406,9.18E-06,24,12.13910761
226.06,101.6,421,6350,964.1,9.7,638,58.4675648,31543.527,2267.252828,3.40256406,9.18E-06,25,12.13910777
269.24,121.92,444,5861.538462,1523.8,8.6,579,47.401475,31198.789,2267.252828,3.85072346,9.15E-06,17,3.34645663
269.24,121.92,1044,5861.538462,952.3,10.2,311,47.401475,31198.789,2267.252828,3.85072346,9.15E-06,26,3.34645663
269.24,121.92,1398,5861.538462,878.6,9.7,507,47.401475,31198.789,2267.252828,3.85072346,9.15E-06,28,3.34645663
269.24,121.92,1030,5861.538462,1043,9.8,685,47.401475,31198.789,2267.252828,3.85072346,9.15E-06,31,3.280839895
269.24,121.92,1061,5861.538462,1230.3,8.5,688,47.401475,31198.789,2267.252828,3.85072346,9.15E-06,33,1.115485596
269.24,121.92,1186,5861.538462,1062.5,9.6,787,47.401475,31198.789,2267.252828,3.85072346,9.15E-06,34,1.181102331
269.24,121.92,1180,5861.538462,653,12.2,283,47.401475,31198.789,2267.252828,3.85072346,9.15E-06,36,1.181102331
269.24,121.92,1316,5861.538462,1010.5,8,902,47.401475,31198.789,2267.252828,3.85072346,9.15E-06,38,1.312335958
226.06,101.6,421,6350,964.1,9.7,638,58.4675648,31543.527,2267.252828,3.40256406,9.18E-06,25,12.13910777
269.24,121.92,1122,5861.538462,841.2,10.2,451,47.401475,31198.789,2267.252828,3.85072346,9.15E-06,23,2.624671916
226.06,101.6,328,6350,771.2,9.8,620,58.4675648,31543.527,2267.252828,3.40256406,9.18E-06,19,9.711286214
195.58,154.94,1384,4482.352941,836.5,12.4,236,36.29401664,33284.4539,2190.791478,3.73695992,8.48E-06,5,2.099737564
195.58,154.94,1226,4482.352941,882.1,13.4,123,36.29401664,33284.4539,2190.791478,3.73695992,8.48E-06,7,1.902887202
195.58,154.94,1413,4482.352941,953.5,13.4,217,36.29401664,33284.4539,2190.791478,3.73695992,8.48E-06,9,8.333333521
195.58,154.94,1449,4482.352941,606.1,13.2,160,36.29401664,33284.4539,2190.791478,3.73695992,8.48E-06,10,7.742782121
195.58,154.94,1485,4482.352941,685.1,12.8,236,36.29401664,33284.4539,2190.791478,3.73695992,8.48E-06,11,2.230971191
195.58,154.94,1522,4482.352941,748,12.7,298,36.29401664,33284.4539,2190.791478,3.73695992,8.48E-06,12,2.493438289
195.58,154.94,1560,4482.352941,897.3,13.2,260,36.29401664,33284.4539,2190.791478,3.73695992,8.48E-06,13,1.902887202
195.58,154.94,1547,4482.352941,950.7,11.6,310,36.29401664,33284.4539,2190.791478,3.73695992,8.48E-06,17,3.280839895
190.5,152.4,1384,4482.352941,836.5,12.4,236,50.15110529,34015.29846,2246.856006,4.756235273,8.48E-06,5,0.393700803
190.5,152.4,1413,4482.352941,953.5,13.4,217,50.15110529,34015.29846,2246.856006,4.756235273,8.48E-06,9,5.577427822
190.5,152.4,1449,4482.352941,606.1,13.2,160,50.15110529,34015.29846,2246.856006,4.756235273,8.48E-06,10,5.577427822
190.5,152.4,1560,4482.352941,897.3,13.2,260,50.15110529,34015.29846,2246.856006,4.756235273,8.48E-06,13,7.48031518
190.5,152.4,1547,4482.352941,950.7,11.6,310,50.15110529,34015.29846,2246.856006,4.756235273,8.48E-06,17,11.61417373
190.5,152.4,1631,4482.352941,859.8,12.8,316,50.15110529,34015.29846,2246.856006,4.756235273,8.48E-06,18,13.25459368
190.5,152.4,1601,4482.352941,575.5,14.7,130,50.15110529,34015.29846,2246.856006,4.756235273,8.48E-06,20,9.776903263
190.5,152.4,1720,4482.352941,902.6,13.2,277,50.15110529,34015.29846,2246.856006,4.756235273,8.48E-06,23,6.233595801
195.58,154.94,1631,4482.352941,859.8,12.8,316,36.29401664,33284.4539,2190.791478,3.73695992,8.48E-06,18,4.461942382
195.58,154.94,1601,4482.352941,575.5,14.7,130,36.29401664,33284.4539,2190.791478,3.73695992,8.48E-06,20,5.446194351
195.58,154.94,1720,4482.352941,902.6,13.2,277,36.29401664,33284.4539,2190.791478,3.73695992,8.48E-06,23,9.120734971
190.5,152.4,1485,4482.352941,685.1,12.8,236,50.15110529,34015.29846,2246.856006,4.756235273,8.48E-06,11,5.64304487
190.5,152.4,1522,4482.352941,748,12.7,298,50.15110529,34015.29846,2246.856006,4.756235273,8.48E-06,12,8.398950256
287.02,147.32,1601,4618.181818,575.5,14.7,130,56.55311977,33336.1646,2237.244832,4.403453387,8.48E-06,20,0.393700803
195.58,160.02,1522,4482.352941,748,12.7,298,38.27597286,39124.62902,2224.964067,4.338872468,8.48E-06,12,0.32808399
276.86,162.56,1547,4618.181818,950.7,11.6,310,22.17561659,32117.04567,2222.051638,4.68154204,8.48E-06,17,4.527559118
259.08,104.14,1197,4618.181818,1104,13.3,237,47.7117392,29819.837,2267.252828,3.28190576,0.000008025,21,1.574803212
259.08,104.14,1424,4618.181818,1137.4,13,322,47.7117392,29819.837,2267.252828,3.28190576,0.000008025,26,1.771653575
259.08,104.14,1373,4618.181818,1246.8,12.1,272,47.7117392,29819.837,2267.252828,3.28190576,0.000008025,25,1.574803212
299.72,101.6,4246,4618.181818,1357.6,13.3,148,61.6391544,34990.907,2267.252828,4.35059356,0.00000875,23,5.183727097
299.72,101.6,4338,4618.181818,1353.5,13.2,154,61.6391544,34990.907,2267.252828,4.35059356,0.00000875,24,5.249343988
299.72,101.6,4523,4618.181818,2121,14.1,97,61.6391544,34990.907,2267.252828,4.35059356,0.00000875,26,3.740157512
299.72,101.6,4801,4618.181818,1244.2,13,207,61.6391544,34990.907,2267.252828,4.35059356,0.00000875,29,3.740157512
299.72,101.6,4986,4618.181818,1274.2,14.7,124,61.6391544,34990.907,2267.252828,4.35059356,0.00000875,31,6.561679946
210.82,154.94,3425,4482.352941,848.1,12.4,130,34.4393262,31371.158,2265.811241,4.36438308,8.48E-06,5,8.464567305
223.52,147.32,3072,4482.352941,904.6,9,493,47.83814313,34129.062,2288.237109,3.939206213,8.48E-06,10,8.267716316
281.94,157.48,3266,4482.352941,750,10.8,321,33.48095456,31486.07067,2247.389988,3.266967113,8.48E-06,6,4.855643107
287.02,149.86,2988,4482.352941,701.9,11.1,170,50.504117,33784.324,2257.000916,5.04006956,0.0000096,19,0.262467196
185.42,160.02,2739,4482.352941,743.6,9.9,489,18.74185968,35163.276,2242.5844,4.84701628,0.0000073,1,25.13123388
185.42,160.02,2736,4482.352941,782.4,10.4,380,18.74185968,35163.276,2242.5844,4.84701628,0.0000073,2,24.73753284
223.52,147.32,3311,4482.352941,773.1,10.5,220,47.83814313,34129.062,2288.237109,3.939206213,8.48E-06,9,5.380577303
210.82,106.68,3314,4482.352941,784.9,9.9,475,47.2980536,28548.82247,2287.970036,4.29026441,0.0000072,12,5.446194194
210.82,106.68,3240,4482.352941,1119.8,10.7,135,47.2980536,28548.82247,2287.970036,4.29026441,0.0000072,13,10.23622041
193.04,93.98,3211,6096,674.6,5.8,1193,32.1295816,27056.9343,2267.252828,3.6025121,8.48E-06,19,2.821522435
203.2,101.6,567,6350,1157.1,12.9,206,38.39002368,28548.82247,2267.252828,3.974415454,8.68E-06,39,1.181102331
203.2,101.6,664,6350,1129.5,14.4,103,38.39002368,28548.82247,2267.252828,3.974415454,8.68E-06,43,0.656167979
203.2,101.6,812,6350,995.2,13.2,127,38.39002368,28548.82247,2267.252828,3.974415454,8.68E-06,46,0.656167979
193.04,157.48,672,6350,989.2,13.6,168,26.77752415,28548.82247,2267.252828,3.974415454,0.0000089,36,129.9868806
193.04,157.48,673,6350,873.4,12.7,70,26.77752415,28548.82247,2267.252828,3.974415454,0.0000089,37,7.152230721
193.04,157.48,684,6350,1531,11.9,209,26.77752415,28548.82247,2267.252828,3.974415454,0.0000089,38,13.97637745
193.04,157.48,567,6350,1157.1,12.9,206,26.77752415,28548.82247,2267.252828,3.974415454,0.0000089,39,92.06036946
193.04,157.48,603,6350,1096.4,12.7,240,26.77752415,28548.82247,2267.252828,3.974415454,0.0000089,40,41.01049963
193.04,157.48,664,6350,1129.5,14.4,103,26.77752415,28548.82247,2267.252828,3.974415454,0.0000089,43,54.3307066
193.04,157.48,812,6350,995.2,13.2,127,26.77752415,28548.82247,2267.252828,3.974415454,0.0000089,46,99.01574606
200.66,101.6,672,6096,989.2,13.6,168,30.5954975,28548.82247,2267.252828,3.974415454,8.97E-06,36,28.80577528
200.66,101.6,673,6096,873.4,12.7,70,30.5954975,28548.82247,2267.252828,3.974415454,8.97E-06,37,26.18110336
200.66,101.6,684,6096,1531,11.9,209,30.5954975,28548.82247,2267.252828,3.974415454,8.97E-06,38,30.70866186
200.66,101.6,567,6096,1157.1,12.9,206,30.5954975,28548.82247,2267.252828,3.974415454,8.97E-06,39,38.91076128
200.66,101.6,603,6096,1096.4,12.7,240,30.5954975,28548.82247,2267.252828,3.974415454,8.97E-06,40,24.2782146
200.66,101.6,664,6096,1129.5,14.4,103,30.5954975,28548.82247,2267.252828,3.974415454,8.97E-06,43,29.00262455
200.66,101.6,812,6096,995.2,13.2,127,30.5954975,28548.82247,2267.252828,3.974415454,8.97E-06,46,32.67716548
205.74,101.6,672,6096,989.2,13.6,168,28.4581219,28548.82247,2267.252828,3.974415454,9.15E-06,36,60.69553806
205.74,101.6,673,6096,873.4,12.7,70,28.4581219,28548.82247,2267.252828,3.974415454,9.15E-06,37,72.83464567
205.74,101.6,684,6096,1531,11.9,209,28.4581219,28548.82247,2267.252828,3.974415454,9.15E-06,38,61.41732183
205.74,101.6,567,6096,1157.1,12.9,206,28.4581219,28548.82247,2267.252828,3.974415454,9.15E-06,39,71.39107436
205.74,101.6,603,6096,1096.4,12.7,240,28.4581219,28548.82247,2267.252828,3.974415454,9.15E-06,40,72.57218061
205.74,101.6,664,6096,1129.5,14.4,103,28.4581219,28548.82247,2267.252828,3.974415454,9.15E-06,43,108.661422
205.74,101.6,812,6096,995.2,13.2,127,28.4581219,28548.82247,2267.252828,3.974415454,9.15E-06,46,151.9028878
208.28,152.4,684,6096,1531,11.9,209,22.88818072,28548.82247,2267.252828,3.974415454,0.0000082,38,12.00787352
208.28,152.4,567,6096,1157.1,12.9,206,22.88818072,28548.82247,2267.252828,3.974415454,0.0000082,39,60.69553806
208.28,152.4,603,6096,1096.4,12.7,240,22.88818072,28548.82247,2267.252828,3.974415454,0.0000082,40,20.4068244
208.28,152.4,664,6096,1129.5,14.4,103,22.88818072,28548.82247,2267.252828,3.974415454,0.0000082,43,40.15748035
208.28,152.4,812,6096,995.2,13.2,127,22.88818072,28548.82247,2267.252828,3.974415454,0.0000082,46,60.03936804
205.74,101.6,672,6096,989.2,13.6,168,29.05279495,33556.79692,2230.570555,4.71946322,0.0000089,36,181.7585302
205.74,101.6,673,6096,873.4,12.7,70,29.05279495,33556.79692,2230.570555,4.71946322,0.0000089,37,194.2257218
205.74,101.6,684,6096,1531,11.9,209,29.05279495,33556.79692,2230.570555,4.71946322,0.0000089,38,194.2257268
205.74,101.6,603,6096,1096.4,12.7,240,29.05279495,33556.79692,2230.570555,4.71946322,0.0000089,40,198.2939613
205.74,101.6,556,6096,932.8,13.8,122,29.05279495,33556.79692,2230.570555,4.71946322,0.0000089,44,215.419944
205.74,101.6,672,6350,989.2,13.6,168,29.73939813,33246.53272,2196.130964,4.47125186,0.000009075,36,179.9212578
205.74,101.6,673,6350,873.4,12.7,70,29.73939813,33246.53272,2196.130964,4.47125186,0.000009075,37,184.6456734
205.74,101.6,684,6350,1531,11.9,209,29.73939813,33246.53272,2196.130964,4.47125186,0.000009075,38,184.6456703
205.74,101.6,567,6350,1157.1,12.9,206,29.73939813,33246.53272,2196.130964,4.47125186,0.000009075,39,180.0524965
205.74,101.6,603,6350,1096.4,12.7,240,29.73939813,33246.53272,2196.130964,4.47125186,0.000009075,40,209.5800585
205.74,101.6,556,6350,932.8,13.8,122,29.73939813,33246.53272,2196.130964,4.47125186,0.000009075,44,203.2152261
203.2,152.4,672,6350,989.2,13.6,168,27.85099997,31364.26324,2175.306918,3.974415454,0.0000088,36,168.1102317
203.2,152.4,673,6350,873.4,12.7,70,27.85099997,31364.26324,2175.306918,3.974415454,0.0000088,37,173.0971124
203.2,152.4,684,6350,1531,11.9,209,27.85099997,31364.26324,2175.306918,3.974415454,0.0000088,38,178.740156
203.2,152.4,567,6350,1157.1,12.9,206,27.85099997,31364.26324,2175.306918,3.974415454,0.0000088,39,178.0839925
203.2,152.4,603,6350,1096.4,12.7,240,27.85099997,31364.26324,2175.306918,3.974415454,0.0000088,40,195.7349072
203.2,152.4,556,6350,932.8,13.8,122,27.85099997,31364.26324,2175.306918,3.974415454,0.0000088,44,192.3884565
203.2,152.4,812,6350,995.2,13.2,127,27.85099997,31364.26324,2175.306918,3.974415454,0.0000088,46,203.1496053
198.12,114.3,672,6350,989.2,13.6,168,29.21079987,28548.82247,2267.252828,3.974415454,9.27E-06,36,298.0314961
198.12,114.3,673,6350,873.4,12.7,70,29.21079987,28548.82247,2267.252828,3.974415454,9.27E-06,37,280.2493478
