ST,BT,BL,AD,JS,AP,AT,FI,CS,EM,DE,MR,TS,CT,AG,LC
203.2,124.46,1,363,6626.086957,1142.900024,22.10000038,0,39.7827652,22925.077,2.268700155,5.20611787,2.97853632,7.78E-06,37,6.955380515
238.76,162.56,1,2677,6350,1892.400024,19.70000076,0,41.0582958,21029.018,2.268700155,5.20611787,3.1715896,7.84E-06,29,11.28608911
335.28,198.12,0,1893,4618.181818,1305.400024,23.20000076,0,48.5391104,26027.719,2.268700155,5.20611787,3.34740598,7.89E-06,26,1.181102331
281.94,162.56,1,2940,6096,1571.099976,16.29999924,11,56.192294,27923.778,2.268700155,5.20611787,4.58156802,9.21E-06,20,23.95013123
281.94,162.56,1,3259,6096,1033,16.20000076,15,56.192294,27923.778,2.268700155,5.20611787,4.58156802,9.21E-06,22,10.30183715
281.94,162.56,1,3561,6096,1519.5,15.89999962,18,56.192294,27923.778,2.268700155,5.20611787,4.58156802,9.21E-06,25,51.77165454
281.94,162.56,1,3778,6096,1369.5,16,16,56.192294,27923.778,2.268700155,5.20611787,4.58156802,9.21E-06,27,48.55643045
251.46,154.94,1,3729,5861.538462,1345.900024,16.29999924,6,39.2656582,23786.922,2.268700155,5.20611787,3.40945882,8.07E-06,24,0.853018341
251.46,154.94,1,2623,5861.538462,923.5,17,8,39.2656582,23786.922,2.268700155,5.20611787,3.40945882,8.07E-06,26,2.427821554
251.46,154.94,1,2866,5861.538462,1145,16.89999962,8,39.2656582,23786.922,2.268700155,5.20611787,3.40945882,8.07E-06,29,2.427821554
251.46,154.94,1,3041,5861.538462,1110.900024,16.79999924,4,39.2656582,23786.922,2.268700155,5.20611787,3.40945882,8.07E-06,31,3.608923885
251.46,154.94,1,3323,5861.538462,934.7999878,17.29999924,0,39.2656582,23786.922,2.268700155,5.20611787,3.40945882,8.07E-06,34,6.430446319
251.46,154.94,1,2574,5861.538462,911.2000122,18.39999962,2,39.2656582,23786.922,2.268700155,5.20611787,3.40945882,8.07E-06,39,12.99212619
251.46,154.94,1,2649,5861.538462,1117.800049,16.5,27,39.2656582,23786.922,2.268700155,5.20611787,3.40945882,8.07E-06,41,19.29133865
251.46,154.94,1,4062,5861.538462,797.0999756,17.70000076,1,39.2656582,23786.922,2.268700155,5.20611787,3.40945882,8.07E-06,43,26.24671853
251.46,147.32,1,2995,6096,1261.900024,17.10000038,4,39.5414486,13789.52,2.268700155,5.20611787,3.21985292,8.04E-06,17,14.37007849
251.46,147.32,1,2995,6096,1261.900024,17.10000038,4,39.5414486,13789.52,2.268700155,5.20611787,3.21985292,8.04E-06,17,14.37007849
251.46,147.32,1,2158,6096,1431.300049,16.60000038,21,39.5414486,13789.52,2.268700155,5.20611787,3.21985292,8.04E-06,20,52.88713811
251.46,147.32,1,3730,6096,1399.099976,16.39999962,6,39.5414486,13789.52,2.268700155,5.20611787,3.21985292,8.04E-06,23,57.48031396
251.46,147.32,1,2791,6096,928.5999756,17.10000038,5,39.5414486,13789.52,2.268700155,5.20611787,3.21985292,8.04E-06,25,82.28346244
226.06,182.88,0,2383,6350,1589.099976,15.69999981,42,46.4706824,25855.35,2.268700155,5.20611787,3.3611955,8.37E-06,13,1.640419948
226.06,182.88,0,2202,6350,1504.400024,15.60000038,21,46.4706824,25855.35,2.268700155,5.20611787,3.3611955,8.37E-06,14,1.377952693
226.06,182.88,0,1884,6350,1522.900024,15.19999981,15,46.4706824,25855.35,2.268700155,5.20611787,3.3611955,8.37E-06,23,10.0393702
226.06,182.88,0,2112,6350,870.9000244,16.10000038,5,46.4706824,25855.35,2.268700155,5.20611787,3.3611955,8.37E-06,26,13.77952756
226.06,182.88,0,2492,6350,1237.300049,16.29999924,8,46.4706824,25855.35,2.268700155,5.20611787,3.3611955,8.37E-06,31,24.47506512
226.06,182.88,0,2644,6350,1224.400024,14.69999981,52,46.4706824,25855.35,2.268700155,5.20611787,3.3611955,8.37E-06,33,36.08923885
254,137.16,1,514,6096,1005.900024,19.5,0,61.8115234,24648.767,2.268700155,5.20611787,5.08833288,0.00000855,22,1.902887202
254,137.16,1,697,6096,1649.199951,18,5,61.8115234,24648.767,2.268700155,5.20611787,5.08833288,0.00000855,24,3.67454062
254,137.16,1,680,6096,881.9000244,18.60000038,1,61.8115234,24648.767,2.268700155,5.20611787,5.08833288,0.00000855,27,3.871391139
254,137.16,1,657,6096,1492.099976,18.10000038,6,61.8115234,24648.767,2.268700155,5.20611787,5.08833288,0.00000855,29,5.118110361
254,137.16,1,769,6096,978.0999756,19.79999924,0,61.8115234,24648.767,2.268700155,5.20611787,5.08833288,0.00000855,31,1.181102331
266.7,137.16,1,1019,4482.352941,288.1000061,9.199999809,396,38.88141323,31371.158,2.268700155,5.20611787,3.73695992,8.86E-06,21,0.524934391
266.7,137.16,1,1077,4482.352941,349.8999939,8.300000191,289,38.88141323,31371.158,2.268700155,5.20611787,3.73695992,8.86E-06,24,0.656167979
266.7,137.16,1,1097,4482.352941,369.1000061,8,421,38.88141323,31371.158,2.268700155,5.20611787,3.73695992,8.86E-06,25,0.656167979
266.7,137.16,1,1117,4482.352941,325.8999939,10.30000019,124,38.88141323,31371.158,2.268700155,5.20611787,3.73695992,8.86E-06,26,0.656167979
266.7,137.16,1,1160,4482.352941,447.2000122,11.60000038,97,38.88141323,31371.158,2.268700155,5.20611787,3.73695992,8.86E-06,28,1.443569585
254,101.6,1,980,6096,975.7999878,9.600000381,228,38.88141323,30301.24321,2.268700155,5.20611787,3.869051137,8.38E-06,18,1.312335958
261.62,101.6,1,1019,3048,1146.099976,9.300000191,415,38.88141323,30301.24321,2.268700155,5.20611787,3.869051137,8.58E-06,19,1.50918632
261.62,101.6,1,1208,3048,925.7999878,9.699999809,512,38.88141323,30301.24321,2.268700155,5.20611787,3.869051137,8.58E-06,21,1.443569585
254,101.6,1,1208,3048,925.7999878,9.699999809,512,38.88141323,30301.24321,2.268700155,5.20611787,3.869051137,8.77E-06,21,4.461942226
254,101.6,1,1365,3048,1190.300049,11.80000019,184,38.88141323,30301.24321,2.268700155,5.20611787,3.869051137,8.77E-06,24,2.755905387
254,101.6,1,1204,3048,1167.199951,10.5,316,38.88141323,30301.24321,2.268700155,5.20611787,3.869051137,8.77E-06,27,2.624671916
254,101.6,1,1540,3048,880.5,10.39999962,462,38.88141323,30301.24321,2.268700155,5.20611787,3.869051137,8.77E-06,31,1.115485596
254,101.6,1,980,3048,975.7999878,9.600000381,228,38.88141323,30301.24321,2.268700155,5.20611787,3.869051137,8.77E-06,18,5.971128859
254,101.6,1,1031,3048,1005.599976,9.5,578,38.88141323,30301.24321,2.268700155,5.20611787,3.869051137,8.77E-06,26,2.690288651
254,101.6,1,1147,3048,862.5,10.39999962,256,38.88141323,30301.24321,2.268700155,5.20611787,3.869051137,8.77E-06,28,2.624671916
259.08,152.4,0,3809,4762.5,1029.900024,10.30000019,435,46.0914706,26200.088,2.268700155,5.20611787,3.6714597,8.38E-06,40,2.427821554
294.64,152.4,0,1415,4618.181818,798,10.69999981,490,41.9890884,52312.09199,2.13846975,5.20611787,3.470362533,8.38E-06,11,1.181102331
294.64,152.4,0,1482,4618.181818,1110.599976,10.30000019,655,41.9890884,52312.09199,2.13846975,5.20611787,3.470362533,8.38E-06,13,1.181102331
294.64,152.4,0,1256,4618.181818,1057.900024,9.199999809,641,41.9890884,52312.09199,2.13846975,5.20611787,3.470362533,8.38E-06,15,1.246719144
294.64,152.4,0,1434,4618.181818,866.9000244,10,524,41.9890884,52312.09199,2.13846975,5.20611787,3.470362533,8.38E-06,17,1.246719144
294.64,152.4,0,1839,4618.181818,1158.199951,8.300000191,828,41.9890884,52312.09199,2.13846975,5.20611787,3.470362533,8.38E-06,20,1.246719144
294.64,152.4,0,1971,4618.181818,1001,11.30000019,442,41.9890884,52312.09199,2.13846975,5.20611787,3.470362533,8.38E-06,22,1.246719144
198.12,162.56,1,1415,4482.352941,798,10.69999981,490,10.75457201,43712.88182,2.1096364,5.20611787,2.609980058,0.000007,11,9.973753156
198.12,162.56,1,1482,4482.352941,1110.599976,10.30000019,655,10.75457201,43712.88182,2.1096364,5.20611787,2.609980058,0.000007,13,0.721784793
198.12,162.56,1,1256,4482.352941,1057.900024,9.199999809,641,10.75457201,43712.88182,2.1096364,5.20611787,2.609980058,0.000007,15,9.186351706
198.12,162.56,1,1434,4482.352941,866.9000244,10,524,10.75457201,43712.88182,2.1096364,5.20611787,2.609980058,0.000007,17,11.28608911
198.12,162.56,1,1839,4482.352941,1158.199951,8.300000191,828,10.75457201,43712.88182,2.1096364,5.20611787,2.609980058,0.000007,20,0.853018341
198.12,162.56,1,1971,4482.352941,1001,11.30000019,442,10.75457201,43712.88182,2.1096364,5.20611787,2.609980058,0.000007,22,2.952755906
210.82,160.02,1,1839,4482.352941,1158.199951,8.300000191,828,21.37835251,33217.33915,2.126188938,5.20611787,3.700187867,8.38E-06,20,0.984251969
210.82,160.02,1,1971,4482.352941,1001,11.30000019,442,21.37835251,33217.33915,2.126188938,5.20611787,3.700187867,8.38E-06,22,3.477690414
210.82,101.6,1,1008,4618.181818,655.0999756,10.10000038,625,33.9911668,45379.20742,2.178516,5.20611787,3.401414933,8.38E-06,6,3.740157355
210.82,101.6,1,1132,4618.181818,767.2000122,10.30000019,505,33.9911668,45379.20742,2.178516,5.20611787,3.401414933,8.38E-06,7,3.740157355
210.82,101.6,1,1233,4618.181818,656.0999756,10.30000019,316,33.9911668,45379.20742,2.178516,5.20611787,3.401414933,8.38E-06,8,4.002624609
210.82,101.6,1,1415,4618.181818,798,10.69999981,490,33.9911668,45379.20742,2.178516,5.20611787,3.401414933,8.38E-06,11,2.952755906
210.82,101.6,1,1482,4618.181818,1110.599976,10.30000019,655,33.9911668,45379.20742,2.178516,5.20611787,3.401414933,8.38E-06,13,3.083989376
210.82,101.6,1,1256,4618.181818,1057.900024,9.199999809,641,33.9911668,45379.20742,2.178516,5.20611787,3.401414933,8.38E-06,15,3.083989376
210.82,101.6,1,1434,4618.181818,866.9000244,10,524,33.9911668,45379.20742,2.178516,5.20611787,3.401414933,8.38E-06,17,2.230971191
279.4,111.76,1,1008,4482.352941,655.0999756,10.10000038,625,47.13717587,43791.68893,2.0984235,5.676685733,3.734661667,8.38E-06,6,3.083989376
279.4,111.76,1,1132,4482.352941,767.2000122,10.30000019,505,47.13717587,43791.68893,2.0984235,5.676685733,3.734661667,8.38E-06,7,3.083989376
279.4,111.76,1,1233,4482.352941,656.0999756,10.30000019,316,47.13717587,43791.68893,2.0984235,5.676685733,3.734661667,8.38E-06,8,3.083989376
279.4,111.76,1,1415,4482.352941,798,10.69999981,490,47.13717587,43791.68893,2.0984235,5.676685733,3.734661667,8.38E-06,11,2.034120672
279.4,111.76,1,1482,4482.352941,1110.599976,10.30000019,655,47.13717587,43791.68893,2.0984235,5.676685733,3.734661667,8.38E-06,13,3.018372641
279.4,111.76,1,1256,4482.352941,1057.900024,9.199999809,641,47.13717587,43791.68893,2.0984235,5.676685733,3.734661667,8.38E-06,15,2.165354299
195.58,154.94,0,1384,4482.352941,836.5,12.39999962,236,36.29401664,33284.4539,2.190796948,4.4471202,3.73695992,8.38E-06,5,5.511811086
195.58,154.94,0,1226,4482.352941,882.0999756,13.39999962,123,36.29401664,33284.4539,2.190796948,4.4471202,3.73695992,8.38E-06,7,3.412073522
195.58,154.94,0,1413,4482.352941,953.5,13.39999962,217,36.29401664,33284.4539,2.190796948,4.4471202,3.73695992,8.38E-06,9,3.412073522
195.58,154.94,0,1449,4482.352941,606.0999756,13.19999981,160,36.29401664,33284.4539,2.190796948,4.4471202,3.73695992,8.38E-06,10,5.577427822
195.58,154.94,0,1485,4482.352941,685.0999756,12.80000019,236,36.29401664,33284.4539,2.190796948,4.4471202,3.73695992,8.38E-06,11,4.199475128
195.58,154.94,0,1522,4482.352941,748,12.69999981,298,36.29401664,33284.4539,2.190796948,4.4471202,3.73695992,8.38E-06,12,0.721784793
195.58,154.94,0,1560,4482.352941,897.2999878,13.19999981,260,36.29401664,33284.4539,2.190796948,4.4471202,3.73695992,8.38E-06,13,2.952755984
195.58,154.94,0,1547,4482.352941,950.7000122,11.60000038,310,36.29401664,33284.4539,2.190796948,4.4471202,3.73695992,8.38E-06,17,2.755905387
190.5,152.4,0,1560,4482.352941,897.2999878,13.19999981,260,50.15110529,34015.29846,2.246861617,6.042108013,4.756235273,8.38E-06,13,1.443569585
190.5,152.4,0,1547,4482.352941,950.7000122,11.60000038,310,50.15110529,34015.29846,2.246861617,6.042108013,4.756235273,8.38E-06,17,2.624671916
190.5,152.4,0,1631,4482.352941,859.7999878,12.80000019,316,50.15110529,34015.29846,2.246861617,6.042108013,4.756235273,8.38E-06,18,2.952755906
190.5,152.4,0,1601,4482.352941,575.5,14.69999981,130,50.15110529,34015.29846,2.246861617,6.042108013,4.756235273,8.38E-06,20,4.593175853
190.5,152.4,0,1720,4482.352941,902.5999756,13.19999981,277,50.15110529,34015.29846,2.246861617,6.042108013,4.756235273,8.38E-06,23,7.480315023
281.94,149.86,0,1720,4618.181818,902.5999756,13.19999981,277,35.27359216,30922.9986,2.184923384,4.5850154,3.514029347,8.38E-06,23,2.165354299
195.58,154.94,0,1631,4482.352941,859.7999878,12.80000019,316,36.29401664,33284.4539,2.190796948,4.4471202,3.73695992,8.38E-06,18,7.152231034
195.58,154.94,0,1601,4482.352941,575.5,14.69999981,130,36.29401664,33284.4539,2.190796948,4.4471202,3.73695992,8.38E-06,20,8.398950256
195.58,154.94,0,1720,4482.352941,902.5999756,13.19999981,277,36.29401664,33284.4539,2.190796948,4.4471202,3.73695992,8.38E-06,23,10.8923887
190.5,152.4,0,1522,4482.352941,748,12.69999981,298,50.15110529,34015.29846,2.246861617,6.042108013,4.756235273,8.38E-06,12,1.706036683
287.02,147.32,0,1547,4618.181818,950.7000122,11.60000038,310,56.55311977,33336.1646,2.237250419,5.628422413,4.403453387,8.38E-06,17,0.32808399
185.42,162.56,1,1413,4618.181818,953.5,13.39999962,217,18.30084765,30733.3927,2.19977695,4.8952796,3.86796036,8.38E-06,9,0.787401606
185.42,162.56,1,1449,4618.181818,606.0999756,13.19999981,160,18.30084765,30733.3927,2.19977695,4.8952796,3.86796036,8.38E-06,10,0.787401606
185.42,162.56,1,1522,4618.181818,748,12.69999981,298,18.30084765,30733.3927,2.19977695,4.8952796,3.86796036,8.38E-06,12,6.955380828
185.42,162.56,1,1560,4618.181818,897.2999878,13.19999981,260,18.30084765,30733.3927,2.19977695,4.8952796,3.86796036,8.38E-06,13,22.83464517
185.42,162.56,1,1547,4618.181818,950.7000122,11.60000038,310,18.30084765,30733.3927,2.19977695,4.8952796,3.86796036,8.38E-06,17,76.37795376
195.58,160.02,1,1384,4482.352941,836.5,12.39999962,236,38.27597286,39124.62902,2.224969623,6.11565212,4.338872468,8.38E-06,5,1.246719144
195.58,160.02,1,1226,4482.352941,882.0999756,13.39999962,123,38.27597286,39124.62902,2.224969623,6.11565212,4.338872468,8.38E-06,7,1.246719144
195.58,160.02,1,1413,4482.352941,953.5,13.39999962,217,38.27597286,39124.62902,2.224969623,6.11565212,4.338872468,8.38E-06,9,1.246719144
195.58,160.02,1,1449,4482.352941,606.0999756,13.19999981,160,38.27597286,39124.62902,2.224969623,6.11565212,4.338872468,8.38E-06,10,1.246719144
195.58,160.02,1,1485,4482.352941,685.0999756,12.80000019,236,38.27597286,39124.62902,2.224969623,6.11565212,4.338872468,8.38E-06,11,1.377952693
195.58,160.02,1,1522,4482.352941,748,12.69999981,298,38.27597286,39124.62902,2.224969623,6.11565212,4.338872468,8.38E-06,12,3.018372641
195.58,160.02,1,1560,4482.352941,897.2999878,13.19999981,260,38.27597286,39124.62902,2.224969623,6.11565212,4.338872468,8.38E-06,13,1.771653575
195.58,160.02,1,1547,4482.352941,950.7000122,11.60000038,310,38.27597286,39124.62902,2.224969623,6.11565212,4.338872468,8.38E-06,17,2.427821554
195.58,160.02,1,1631,4482.352941,859.7999878,12.80000019,316,38.27597286,39124.62902,2.224969623,6.11565212,4.338872468,8.38E-06,18,12.99212548
195.58,160.02,1,1601,4482.352941,575.5,14.69999981,130,38.27597286,39124.62902,2.224969623,6.11565212,4.338872468,8.38E-06,20,8.661417041
195.58,160.02,1,1720,4482.352941,902.5999756,13.19999981,277,38.27597286,39124.62902,2.224969623,6.11565212,4.338872468,8.38E-06,23,22.63779528
276.86,154.94,1,1547,4618.181818,950.7000122,11.60000038,310,27.10192261,28080.47709,2.174066444,4.411497273,3.580995693,8.38E-06,17,3.412073366
276.86,162.56,1,1485,4618.181818,685.0999756,12.80000019,236,22.17561659,32117.04567,2.222057187,6.373056493,4.68154204,8.38E-06,11,0.721784793
276.86,162.56,1,1547,4618.181818,950.7000122,11.60000038,310,22.17561659,32117.04567,2.222057187,6.373056493,4.68154204,8.38E-06,17,3.937007874
213.36,96.52,1,1720,4618.181818,902.5999756,13.19999981,277,41.71789451,33393.62093,2.269287501,4.472400987,4.19890884,8.38E-06,23,1.83727031
215.9,99.06,1,1547,4618.181818,950.7000122,11.60000038,310,59.35698884,38920.9202,2.27783065,6.354670467,5.00559576,8.38E-06,17,1.574803212
215.9,99.06,1,1631,4618.181818,859.7999878,12.80000019,316,59.35698884,38920.9202,2.27783065,6.354670467,5.00559576,8.38E-06,18,0.32808399
215.9,99.06,1,1601,4618.181818,575.5,14.69999981,130,59.35698884,38920.9202,2.27783065,6.354670467,5.00559576,8.38E-06,20,0.524934391
215.9,99.06,1,1720,4618.181818,902.5999756,13.19999981,277,59.35698884,38920.9202,2.27783065,6.354670467,5.00559576,8.38E-06,23,0.524934391
284.48,96.52,1,1547,4618.181818,950.7000122,11.60000038,310,37.88555707,28199.5684,2.214290633,4.465506227,3.889793767,8.38E-06,17,1.574803212
284.48,96.52,1,1720,4618.181818,902.5999756,13.19999981,277,37.88555707,28199.5684,2.214290633,4.465506227,3.889793767,8.38E-06,23,0.656167979
281.94,93.98,1,1547,4618.181818,950.7000122,11.60000038,310,55.58440599,35864.24327,2.272224262,6.54312724,5.090631133,8.38E-06,17,1.771653575
281.94,93.98,1,1631,4618.181818,859.7999878,12.80000019,316,55.58440599,35864.24327,2.272224262,6.54312724,5.090631133,8.38E-06,18,0.590551165
281.94,93.98,1,1601,4618.181818,575.5,14.69999981,130,55.58440599,35864.24327,2.272224262,6.54312724,5.090631133,8.38E-06,20,0.656167979
281.94,93.98,1,1720,4618.181818,902.5999756,13.19999981,277,55.58440599,35864.24327,2.272224262,6.54312724,5.090631133,8.38E-06,23,1.115485596
299.72,101.6,0,2322,4618.181818,1319.900024,13.80000019,89,61.6391544,34990.907,2.268700155,5.20611787,4.35059356,0.00000875,8,0.656167979
299.72,101.6,0,4246,4618.181818,1357.599976,13.30000019,148,61.6391544,34990.907,2.268700155,5.20611787,4.35059356,0.00000875,23,1.50918632
299.72,101.6,0,4338,4618.181818,1353.5,13.19999981,154,61.6391544,34990.907,2.268700155,5.20611787,4.35059356,0.00000875,24,21.91601072
299.72,101.6,0,4986,4618.181818,1274.199951,14.69999981,124,61.6391544,34990.907,2.268700155,5.20611787,4.35059356,0.00000875,31,1.115485596
299.72,101.6,0,3681,4482.352941,1297.900024,15.19999981,43,38.88141323,30301.24321,2.268700155,5.20611787,3.869051137,8.38E-06,13,0.065616799
287.02,149.86,0,2873,4482.352941,815.5,10.19999981,419,50.504117,33784.324,2.257006552,5.20611787,5.04006956,0.0000096,17,0.393700803
185.42,160.02,1,2739,4482.352941,743.5999756,9.899999619,489,18.74185968,35163.276,2.24259,5.20611787,4.84701628,0.0000073,1,10.8923887
185.42,160.02,1,2736,4482.352941,782.4000244,10.39999962,380,18.74185968,35163.276,2.24259,5.20611787,4.84701628,0.0000073,2,12.99212595
213.36,154.94,1,3317,4482.352941,946.7000122,9.399999619,316,31.09579852,30301.24321,2.261278332,5.20611787,3.5852752,8.38E-06,4,3.805774247
223.52,147.32,0,3311,4482.352941,773.0999756,10.5,220,47.83814313,34129.062,2.288242823,6.7913386,3.939206213,8.38E-06,9,14.56692963
205.74,106.68,1,2988,4482.352941,701.9000244,11.10000038,170,33.7153764,31233.2628,2.3274881,5.20611787,4.1023822,0.0000089,19,0.984251969
210.82,106.68,1,3314,4482.352941,784.9000244,9.899999619,475,47.2980536,30301.24321,2.287975749,5.20611787,4.29026441,0.0000072,12,4.724409324
210.82,106.68,1,3240,4482.352941,1119.800049,10.69999981,135,47.2980536,30301.24321,2.287975749,5.20611787,4.29026441,0.0000072,13,4.330708599
279.4,104.14,1,2873,4482.352941,815.5,10.19999981,419,37.4385468,29733.6525,2.2377844,5.20611787,3.576082187,8.38E-06,17,0.721784793
279.4,104.14,1,2988,4482.352941,701.9000244,11.10000038,170,37.4385468,29733.6525,2.2377844,5.20611787,3.576082187,8.38E-06,19,0.721784793
193.04,93.98,1,2650,6096,998.5999756,7.800000191,872,32.1295816,27056.9343,2.268700155,5.20611787,3.6025121,8.38E-06,11,0.459317577
248.92,127,0,3071,4618.181818,776.0999756,7,950,41.2996124,31911.36245,2.268700155,5.20611787,4.7229106,8.38E-06,17,0.393700803
248.92,127,0,3211,4618.181818,674.5999756,5.800000191,1193,41.2996124,31911.36245,2.268700155,5.20611787,4.7229106,8.38E-06,19,0.393700803
238.76,137.16,1,520,6096,2424.899902,15.5,29,51.7107,28785.623,2.268700155,5.20611787,4.79530558,0.00000834,7,53.41207449
238.76,137.16,1,520,6096,2424.899902,15.5,29,51.7107,28785.623,2.268700155,5.20611787,4.79530558,0.00000834,7,53.41207449
238.76,137.16,1,555,6096,1429.400024,14.30000019,37,51.7107,28785.623,2.268700155,5.20611787,4.79530558,0.00000834,9,34.12073491
238.76,137.16,1,560,6096,1481.599976,14.69999981,87,51.7107,28785.623,2.268700155,5.20611787,4.79530558,0.00000834,11,33.98950081
238.76,137.16,1,665,6096,1097.400024,15,91,51.7107,28785.623,2.268700155,5.20611787,4.79530558,0.00000834,16,34.05511723
238.76,137.16,1,741,6096,1531.199951,14.19999981,78,51.7107,28785.623,2.268700155,5.20611787,4.79530558,0.00000834,19,21.12860942
238.76,137.16,1,958,6096,936.2000122,16.39999962,44,51.7107,28785.623,2.268700155,5.20611787,4.79530558,0.00000834,23,22.30971029
203.2,101.6,0,672,6350,989.2000122,13.60000038,168,38.88141323,30301.24321,2.268700155,5.20611787,3.869051137,8.68E-06,36,4.593175853
203.2,101.6,0,673,6350,873.4000244,12.69999981,70,38.88141323,30301.24321,2.268700155,5.20611787,3.869051137,8.68E-06,37,3.805774403
203.2,101.6,0,684,6350,1531,11.89999962,209,38.88141323,30301.24321,2.268700155,5.20611787,3.869051137,8.68E-06,38,3.805774403
203.2,101.6,0,567,6350,1157.099976,12.89999962,206,38.88141323,30301.24321,2.268700155,5.20611787,3.869051137,8.68E-06,39,6.036745282
203.2,101.6,0,603,6350,1096.400024,12.69999981,240,38.88141323,30301.24321,2.268700155,5.20611787,3.869051137,8.68E-06,40,5.839895076
203.2,101.6,0,664,6350,1129.5,14.39999962,103,38.88141323,30301.24321,2.268700155,5.20611787,3.869051137,8.68E-06,43,4.986876578
203.2,101.6,0,812,6350,995.2000122,13.19999981,127,38.88141323,30301.24321,2.268700155,5.20611787,3.869051137,8.68E-06,46,5.446194351
200.66,101.6,0,603,6096,1096.400024,12.69999981,240,30.5954975,30301.24321,2.268700155,4.596506667,3.869051137,8.97E-06,40,16.53543357
200.66,101.6,0,664,6096,1129.5,14.39999962,103,30.5954975,30301.24321,2.268700155,4.596506667,3.869051137,8.97E-06,43,20.01312336
200.66,101.6,0,812,6096,995.2000122,13.19999981,127,30.5954975,30301.24321,2.268700155,4.596506667,3.869051137,8.97E-06,46,20.60367429
205.74,101.6,0,672,6096,989.2000122,13.60000038,168,28.4581219,30301.24321,2.268700155,3.83348656,3.869051137,9.15E-06,36,39.82939683
205.74,101.6,0,673,6096,873.4000244,12.69999981,70,28.4581219,30301.24321,2.268700155,3.83348656,3.869051137,9.15E-06,37,17.71653543
205.74,101.6,0,684,6096,1531,11.89999962,209,28.4581219,30301.24321,2.268700155,3.83348656,3.869051137,9.15E-06,38,21.65354331
205.74,101.6,0,567,6096,1157.099976,12.89999962,206,28.4581219,30301.24321,2.268700155,3.83348656,3.869051137,9.15E-06,39,25.26246719
205.74,101.6,0,603,6096,1096.400024,12.69999981,240,28.4581219,30301.24321,2.268700155,3.83348656,3.869051137,9.15E-06,40,40.94488289
205.74,101.6,0,664,6096,1129.5,14.39999962,103,28.4581219,30301.24321,2.268700155,3.83348656,3.869051137,9.15E-06,43,32.61154867
205.74,101.6,0,812,6096,995.2000122,13.19999981,127,28.4581219,30301.24321,2.268700155,3.83348656,3.869051137,9.15E-06,46,47.11286164
208.28,152.4,0,672,6096,989.2000122,13.60000038,168,22.88818072,30301.24321,2.268700155,3.803609267,3.869051137,0.0000082,36,13.77952756
208.28,152.4,0,673,6096,873.4000244,12.69999981,70,22.88818072,30301.24321,2.268700155,3.803609267,3.869051137,0.0000082,37,4.593175853
208.28,152.4,0,684,6096,1531,11.89999962,209,22.88818072,30301.24321,2.268700155,3.803609267,3.869051137,0.0000082,38,7.545931759
208.28,152.4,0,567,6096,1157.099976,12.89999962,206,22.88818072,30301.24321,2.268700155,3.803609267,3.869051137,0.0000082,39,54.59317385
208.28,152.4,0,603,6096,1096.400024,12.69999981,240,22.88818072,30301.24321,2.268700155,3.803609267,3.869051137,0.0000082,40,35.76115486
208.28,152.4,0,664,6096,1129.5,14.39999962,103,22.88818072,30301.24321,2.268700155,3.803609267,3.869051137,0.0000082,43,26.83727134
208.28,152.4,0,812,6096,995.2000122,13.19999981,127,22.88818072,30301.24321,2.268700155,3.803609267,3.869051137,0.0000082,46,216.9291299
205.74,101.6,0,672,6096,989.2000122,13.60000038,168,29.05279495,33556.79692,2.230576125,3.73006516,4.71946322,0.0000089,36,139.8950111
205.74,101.6,0,673,6096,873.4000244,12.69999981,70,29.05279495,33556.79692,2.230576125,3.73006516,4.71946322,0.0000089,37,159.1207349
205.74,101.6,0,684,6096,1531,11.89999962,209,29.05279495,33556.79692,2.230576125,3.73006516,4.71946322,0.0000089,38,159.1207349
205.74,101.6,0,603,6096,1096.400024,12.69999981,240,29.05279495,33556.79692,2.230576125,3.73006516,4.71946322,0.0000089,40,164.3700787
205.74,101.6,0,556,6096,932.7999878,13.80000019,122,29.05279495,33556.79692,2.230576125,3.73006516,4.71946322,0.0000089,44,180.9055123
205.74,101.6,0,672,6350,989.2000122,13.60000038,168,29.73939813,33246.53272,2.196136448,4.18511932,4.47125186,0.000009075,36,113.0577448
205.74,101.6,0,673,6350,873.4000244,12.69999981,70,29.73939813,33246.53272,2.196136448,4.18511932,4.47125186,0.000009075,37,111.2204724
205.74,101.6,0,684,6350,1531,11.89999962,209,29.73939813,33246.53272,2.196136448,4.18511932,4.47125186,0.000009075,38,126.6404199
205.74,101.6,0,567,6350,1157.099976,12.89999962,206,29.73939813,33246.53272,2.196136448,4.18511932,4.47125186,0.000009075,39,129.2650898
205.74,101.6,0,603,6350,1096.400024,12.69999981,240,29.73939813,33246.53272,2.196136448,4.18511932,4.47125186,0.000009075,40,135.8267717
205.74,101.6,0,556,6350,932.7999878,13.80000019,122,29.73939813,33246.53272,2.196136448,4.18511932,4.47125186,0.000009075,44,135.3018403
203.2,152.4,0,672,6350,989.2000122,13.60000038,168,27.85099997,31364.26324,2.17531235,3.755345947,3.869051137,0.0000088,36,11.08923859
203.2,152.4,0,673,6350,873.4000244,12.69999981,70,27.85099997,31364.26324,2.17531235,3.755345947,3.869051137,0.0000088,37,16.92913336
203.2,152.4,0,684,6350,1531,11.89999962,209,27.85099997,31364.26324,2.17531235,3.755345947,3.869051137,0.0000088,38,21.8503932
